Id,name,category,description,lat,long,year,money_raised
52cdef7e4bab8bd67529bb87,Millennial Media,advertising,The Mobile Advertising Platform,39.281734,-76.581864,2006,$240M
52cdef7e4bab8bd67529bba2,Asteres,biotech,Pharmacy automation solution,32.88791,-117.176096,2003,$8M
52cdef7e4bab8bd67529bba1,ToolzDO,web,Location-based social network,26.280346,-80.186473,2009,$0
52cdef7e4bab8bd67529bba6,Lightning Gaming,games_video,Internet Poker,39.8728373,-75.4784988,2004,$4M
52cdef7e4bab8bd67529bbac,ReSolutions LLC,consulting,Business Sustainability Advisors,33.476946,-86.7935892,2008,$0
52cdef7e4bab8bd67529bba7,Aria Networks,software,Network Planning Optimisation Software,51.4515283,-2.1334555,2005,$9.05M
52cdef7e4bab8bd67529bbab,Sigasi,hardware,Intelligent VHDL Development Environment,51.044525,3.7316768,2008,$0
52cdef7e4bab8bd67529bbb7,Taipan Publishing Group,web,Financial news,39.298734,-76.616747,2007,$0
52cdef7e4bab8bd67529bbc1,Inudu,search,User driven meta search engine,37.406302,-121.938475,2008,$0
52cdef7e4bab8bd67529bbc3,Bueno Inc,public_relations,Telesocializing,25.8107412,-80.1866834,2008,$275k
52cdef7e4bab8bd67529bbc7,Garlik,software,Online Identity Management,51.462108,-0.295441,2005,$24.7M
52cdef7e4bab8bd67529bbc7,Garlik,software,Online Identity Management,40.7615818,-73.970624,2005,$24.7M
52cdef7e4bab8bd67529bbcf,OfferWire,ecommerce,Comparison Shopping Website,27.6476577,-80.3821092,2003,$3.5M
52cdef7e4bab8bd67529bbcf,OfferWire,ecommerce,Comparison Shopping Website,34.046788,-84.300914,2003,$3.5M
52cdef7e4bab8bd67529bbd5,Mozbox Limited,other,Social cashback shopping,51.193175,-1.510484,2009,$0
52cdef7e4bab8bd67529bbd3,[212]Media,games_video,Venture Development Firm,40.743877,-73.98618,2004,$0
52cdef7e4bab8bd67529bbd4,CityZine,advertising,A Fine Selection For Fine People,51.023156,3.6687365,2008,$0
52cdef7e4bab8bd67529bbdb,weSRCH,other,Internet Networking for Professionals,37.383368,-121.980186,2007,$0
52cdef7e4bab8bd67529bbdd,Decision Maker Media,advertising,vertical media platform focused on B2B ,37.792394,-122.402349,2008,$0
52cdef7e4bab8bd67529bbd2,Saavn,games_video,South Asian Music Service,40.743877,-73.98618,2006,$6M
52cdef7e4bab8bd67529bbe6,Secure BI,enterprise,SAP Security Software,38.5621283,-121.7324992,2009,$0
52cdef7e4bab8bd67529bbe3,jamWee,web,Music Discovery Engine,40.555566,-74.283346,2009,$0
52cdef7e4bab8bd67529bbec,BT Imaging,cleantech,Inspection Tools for Photovoltaic Manufa,-33.947414,150.967905,2008,$6.66M
52cdef7e4bab8bd67529bbef,Ondax,hardware,Advanced Optical Filter Technology,34.13915,-118.014846,2000,$6.5M
52cdef7e4bab8bd67529bbfa,ZackBrandit,ecommerce,E-commerce Company,50.8742426,4.2959247,2008,$0
52cdef7e4bab8bd67529bbed,Social Solutions,software,Performance management software,39.281734,-76.581864,2006,$11.8M
52cdef7e4bab8bd67529bc0f,Carp Data Service,software,Data Analysis Software,35.868268,-83.560763,2007,$0
52cdef7e4bab8bd67529bbf2,SkillSurvey,software,Job Hiring,40.07918,-75.418689,2002,$1.8M
52cdef7e4bab8bd67529bc11,CxT Group,software,Custom Software Development,42.605626,-83.319932,2004,$0
52cdef7e4bab8bd67529bc11,CxT Group,software,Custom Software Development,32.754305,-117.079074,2004,$0
52cdef7e4bab8bd67529bc14,Hostarting,web,Independent Hostings Reviews,39.8725119,-4.0210296,2009,$0
52cdef7e4bab8bd67529bc0d,Design215,web,Photography and Web Design,26.165709,-80.1007858,2002,$0
52cdef7e4bab8bd67529bc0e,PageLime,other,SAAS Content Management,38.987594,-77.0974791,2008,$0
52cdef7e4bab8bd67529bc17,PlantSense,web,Online Gardening Website ,37.7697623,-122.4183929,2006,$8.66M
52cdef7e4bab8bd67529bc1a,My-Hammer,web,Handyman job portal,52.5092312,13.3883606,2005,$3.2M
52cdef7e4bab8bd67529bc1e,SocialPlane,other,Ordable.com,37.569607,-77.469076,2009,$0
52cdef7e4bab8bd67529bc22,EBR Systems,biotech,Cardiac rhythm management,37.390233,-122.033741,2003,$61M
52cdef7e4bab8bd67529bc31,WiFilez,,digital content ecommerce provider,40.734331,-74.005661,2002,$0
52cdef7e4bab8bd67529bc30,Without Software,software,web-based software provider,43.6509601,-79.3588278,2007,$0
52cdef7e4bab8bd67529bc32,Centic,software,less software - more value,55.3581088,10.3947844,2008,$0
52cdef7e4bab8bd67529bc35,skobbler,mobile,LBS and mobile navigation,53.5771514,10.0115926,2008,$0
52cdef7e4bab8bd67529bc37,t3leads,enterprise,payday affiliate program,34.152011,-118.457632,2004,$0
52cdef7e4bab8bd67529bc3e,MARS media,ecommerce,web & interaction design,52.2986042,4.9549211,2007,$0
52cdef7e4bab8bd67529bc38,QxMD Software,mobile,Mobile Medical Apps,49.261226,-123.1139268,2009,$0
52cdef7e4bab8bd67529bc43,Pro-Technologies,consulting,Web design company,33.6806501,73.000806,2001,$0
52cdef7e4bab8bd67529bc41,LEADshare,ecommerce,emarketing web agency ,48.8566667,2.3509871,2004,$0
52cdef7e4bab8bd67529bc42,expertnews,web,,53.5688101,9.9819779,2009,$0
52cdef7e4bab8bd67529bc44,greenstar media labs,consulting,digital media consulting & development,39.951639,-75.163808,2005,$0
52cdef7e4bab8bd67529bc4a,Internet Marketing Consultant,,Offers seo services,-37.307999,144.134544,2001,$0
52cdef7e4bab8bd67529bc47,InfTek,network_hosting,Hosted Kerio MailServer Solutions,35.7522668,-78.7412642,2004,$0
52cdef7e4bab8bd67529bc47,InfTek,network_hosting,Hosted Kerio MailServer Solutions,33.959453,-117.7256083,2004,$0
52cdef7e4bab8bd67529bc50,Rue89,news,French news portal,48.8711089,2.3935987,2007,€1.84M
52cdef7e4bab8bd67529bc4c,Lattice Engines,analytics,Business apps for sales and marketing,37.553743,-122.300246,2006,$21.7M
52cdef7e4bab8bd67529bc56,Flaggpole,web,location-based social network,47.620973,-122.347276,2009,$0
52cdef7e4bab8bd67529bc5b,Pixlr,software,Provider of photo editing services,59.3327881,18.0644881,2008,$0
52cdef7e4bab8bd67529bc62,Evolutionary Genomics,biotech,Gene therapy,39.983602,-105.088469,2000,$0
52cdef7e4bab8bd67529bc61,c-LEcta,biotech,Industrial biotechnology,51.3210042,12.3959182,2003,$726k
52cdef7e4bab8bd67529bc6a,ViCommerce,ecommerce,Video Commerce,48.1193794,11.53451,2008,$0
52cdef7e4bab8bd67529bc57,Concert Pharmaceuticals,biotech,Biotechnology company,42.4236783,-71.2459523,2006,$99.5M
52cdef7e4bab8bd67529bc75,Vandalia Research,biotech,Production of DNA sequences,38.4208384,-82.4431675,2004,$485k
52cdef7e4bab8bd67529bc76,BCB Medical,software,Software for health care professionals,60.4500359,22.2930547,2003,€1M
52cdef7e4bab8bd67529bc7a,U-Play Studios,software,Sports simulation,41.4063346,2.1920231,2004,$651k
52cdef7e4bab8bd67529bc7b,ReferenceBot,web,Professional reference repository,26.706239,-80.0520862,2009,$0
52cdef7e4bab8bd67529bc72,Topsy Labs,analytics,Instant Social Insight,37.775196,-122.419204,2007,$35.2M
52cdef7e4bab8bd67529bc89,Zensify,web,Social Network Aggregation App,51.4940757,-0.146659,2006,$0
52cdef7e4bab8bd67529bc8f,Simply Good Media,web,Media Company,40.726517,-74.032177,2006,$0
52cdef7e4bab8bd67529bc8d,Oxatis,software,Web Programming Toolkit Provider,43.3295005,5.3601408,2001,$8.03M
52cdef7e4bab8bd67529bc91,Beam Express,semiconductor, long-wavelength VCSELs,46.5177782,6.5625638,2006,$1.3M
52cdef7e4bab8bd67529bc8a,Tolera Therapeutics,biotech,,42.2927344,-85.5796432,2007,$12.1M
52cdef7e4bab8bd67529bc81,Five Prime Therapeutics,biotech,Oncology therapy,37.7676285,-122.393799,2002,$117M
52cdef7e4bab8bd67529bc9a,YEAONAY,web,,40.751234,-73.9952442,2007,$0
52cdef7e4bab8bd67529bc9d,Digium,public_relations,VOIP Telephony Solutions,34.7165112,-86.6917016,1999,$13.8M
52cdef7e4bab8bd67529bc99,Vaultive,security,information-security,40.707954,-74.011114,2009,$11M
52cdef7e4bab8bd67529bca0,baimos technologies,security,smartphone app digital access,48.2676378,11.6639395,2006,$1.02M
52cdef7e4bab8bd67529bcab,Yoostar,games_video,Movie Karaoke,40.756054,-73.986951,2007,$0
52cdef7e4bab8bd67529bcab,Yoostar,games_video,Movie Karaoke,34.052187,-118.243425,2007,$0
52cdef7e4bab8bd67529bca5,Etix,ecommerce,tickets hardware/software,35.83565,-78.8139,1999,$1M
52cdef7e4bab8bd67529bcb2,Partners Marketing Group,advertising,Branding. Communications. Interactive.,34.0138861,-84.549924,2001,$0
52cdef7e4bab8bd67529bcb0,The Resumator,software,SaaS Recruiting Software,40.438423,-80.001933,2009,$2.98M
52cdef7e4bab8bd67529bcce,Sponty,web,Casual Event Planning,42.3672873,-71.0814466,2008,$0
52cdef7e4bab8bd67529bcc0,Autoquake,ecommerce,UK's largest online used car retailer,51.543337,-0.172364,2005,$39.9M
52cdef7e4bab8bd67529bcd1,Noomeo,software,3D made easy,47.5974286,1.3168395,2007,$1.63M
52cdef7e4bab8bd67529bcd6,2 Minutes,games_video,Animation studio,48.8502056,2.3698033,2000,$1.66M
52cdef7e4bab8bd67529bcd9,Netsonda Research,consulting,online research,38.7148364,-9.1497216,2000,$794k
52cdef7e4bab8bd67529bcda,Funnela,software,Simple Small Business CRM,52.298342,16.8489579,2008,$0
52cdef7e4bab8bd67529bcd4,Pixelligent,nanotech,Developer of nanotechnology applications,38.992699,-76.93873,2002,$17.5M
52cdef7e4bab8bd67529bce7,Carrier Mobile,mobile,Mobile Phone Software Development,42.2802707,-83.7422325,2009,$10k
52cdef7e4bab8bd67529bce4,HashCube,games_video,Social Gaming,12.910491,77.5857168,2008,$0
52cdef7e4bab8bd67529bcec,gloStream,medical,Electronic health and medical software,42.5424744,-83.2851103,2006,$12.3M
52cdef7e4bab8bd67529bced,Sofa Labs,social,Social Applications Developer,37.5646055,-122.3229235,2009,$1.2M
52cdef7e4bab8bd67529bcf8,AppUseful,web,Web 2.0 Applications Directory. ,30.2961708,-97.7389543,2009,$0
52cdef7e4bab8bd67529bcf7,Ultracell,cleantech,Fuel Cells for Mobile Devices,37.6974864,-121.8138788,2002,$3.8M
52cdef7e4bab8bd67529bcf7,Ultracell,cleantech,Fuel Cells for Mobile Devices,39.912944,-84.220287,2002,$3.8M
52cdef7e4bab8bd67529bcf9,PlexPress,biotech,High Content Gene Expression Analysis,60.2268115,25.014409,2007,$2.5M
52cdef7e4bab8bd67529bcf9,PlexPress,biotech,High Content Gene Expression Analysis,37.349392,-122.087208,2007,$2.5M
52cdef7e4bab8bd67529bcfd,"Walden Technology Partners, Inc",consulting,management consulting ,42.2985655,-71.2948643,2007,$0
52cdef7e4bab8bd67529bd01,ooze,other,Internet Experiences Lab,-34.6200334,-58.3714797,2007,$0
52cdef7e4bab8bd67529bd02,Farmsphere,enterprise,The Agribusiness meeting point,-34.6175545,-58.3716806,2008,$0
52cdef7e4bab8bd67529bce0,Zipcar,transportation,,33.7862629,-84.3877936,2000,$60.7M
52cdef7e4bab8bd67529bd07,WebPurify,other,Profanity Filter Web Service,34.052187,-118.243425,2007,$0
52cdef7e4bab8bd67529bd0e,Selteco,software,Web design software,42.062816,-88.034017,1999,$0
52cdef7e4bab8bd67529bd0e,Selteco,software,Web design software,43.8714181,-79.0342794,1999,$0
52cdef7e4bab8bd67529bd0e,Selteco,software,Web design software,52.1712424,21.0062704,1999,$0
52cdef7e4bab8bd67529bd11,1Scan,other,Photo scanning service,51.6243061,0.3048195,2004,$0
52cdef7e4bab8bd67529bd0c,OutSmart Power Systems,hardware,"Building, equipment, network management",42.2968126,-71.3876282,2008,$9.91M
52cdef7e4bab8bd67529bd0f,smeepe,,Vendor matching platform,47.1925452,8.5225383,2008,$0
52cdef7e4bab8bd67529bd0b,X1 Technologies,software,"Enterprise, Email, Application Search",34.146436,-118.153136,2003,$10M
52cdef7e4bab8bd67529bd17,College Art Online,ecommerce,Buy Original Art from Art Students,33.519503,-111.941542,2009,$0
52cdef7e4bab8bd67529bd1d,Undead Code Studios,games_video,Videogames,40.6367104,-3.9980485,2009,$0
52cdef7e4bab8bd67529bd1f,Cokidoo,other,Vertical Social Networks and communities,42.8995162,-8.5089455,2009,$0
52cdef7e4bab8bd67529bd1f,Cokidoo,other,Vertical Social Networks and communities,37.9928939,-1.1317041,2009,$0
52cdef7e4bab8bd67529bd1c,My Ad Box,software,Advertise Anonymously,39.281734,-76.581864,2005,$50k
52cdef7e4bab8bd67529bd22,DB Pros,consulting,database and business consulting,40.875687,-74.52216,2006,$0
52cdef7e4bab8bd67529bd23,Fliptop,enterprise,Predictive Analytics Platform,37.775206,-122.419209,2010,$6.79M
52cdef7e4bab8bd67529bd29,MetroLyrics,web,Top legal lyrics site,49.2608279,-122.9145936,2004,$0
52cdef7e4bab8bd67529bd27,InteliCloud,network_hosting,Next Generation Network Equipment,33.658546,-117.86595,2007,$3.42M
52cdef7e4bab8bd67529bd2a,SchoolRack,other,Teacher and school websites,34.0386656,-118.4221519,2003,$0
52cdef7e4bab8bd67529bd2b,Hara,enterprise,Energy and sustainability management,37.48413,-122.169472,2008,$45M
52cdef7e4bab8bd67529bd34,Displaybank,consulting,Research and Consulting Company,37.323162,-121.9638365,1999,$0
52cdef7e4bab8bd67529bd36,efectividads,advertising,Provide efficient social ads,39.4862314,-0.3574186,2007,$0
52cdef7e4bab8bd67529bd3c,Soliant Energy,cleantech,Solution for commercial rooftops,34.144014,-118.001268,2005,$18M
52cdef7e4bab8bd67529bd38,Competitive Power Ventures,cleantech,Electric power generation development,38.9945752,-77.0307225,1999,$19.5M
52cdef7e4bab8bd67529bd3e,IndiaOnAPage,software,Cover india on a page,12.9164537,77.6101165,2009,$0
52cdef7e4bab8bd67529bd3a,TypeFrag,network_hosting,Voice communication for gamers.,41.499713,-81.693716,2003,$0
52cdef7e4bab8bd67529bd44,barcoo,mobile,for consumer transparency,52.5235679,13.3918223,2008,$0
52cdef7e4bab8bd67529bd47,Driven Action,consulting,Company,-31.91998,115.90154,2007,$0
52cdef7e4bab8bd67529bd48,White House Business Solutions,software,E-Learning Solutions Company ,13.080128,80.2519224,1999,$0
52cdef7e4bab8bd67529bd4b,Nalts Consulting,consulting,Social Media Video Consulting,40.3113504,-75.1135236,2009,$0
52cdef7e4bab8bd67529bd45,Fulcrum Bioenergy,cleantech,Ethanol Production from Waste,37.692934,-121.904945,2007,$89M
52cdef7e4bab8bd67529bd4a,VISup,software,Infovis and UxD,45.4650967,9.2114266,2007,€35k
52cdef7e4bab8bd67529bd42,SunEdison,cleantech,Simplifying solar,39.0610803,-76.8863954,2003,$641M
52cdef7e4bab8bd67529bd43,ShopSavvy,mobile,,37.7770719,-122.3966273,2008,$11.5M
52cdef7f4bab8bd67529bd53,Hands,mobile,,-22.9063829,-43.1778306,1999,$0
52cdef7f4bab8bd67529bd53,Hands,mobile,,-23.5978542,-46.6835605,1999,$0
52cdef7f4bab8bd67529bd55,ArtNeighbor,web,Social network for the art community,40.7489381,-73.9918181,2009,$0
52cdef7f4bab8bd67529bd60,ParableSoft,software,"Web Design, Application Development",27.952334,-82.4992,2007,$0
52cdef7f4bab8bd67529bd62,MyPRGenie,other,,40.757375,-73.986005,2007,$0
52cdef7f4bab8bd67529bd6b,pingVision,consulting,interactive design + development,40.0146417,-105.2387032,2006,$0
52cdef7f4bab8bd67529bd6a,RentShout,advertising,Online rental advertising,35.1214086,-120.619506,2009,$0
52cdef7f4bab8bd67529bd71,Emergent Ventures India,consulting,Integrated Climate and Clean Energy Firm,28.436131,77.014704,1999,$10M
52cdef7f4bab8bd67529bd7a,Primediart,software,Website Development Company,22.5985389,88.40286,2008,$0
52cdef7f4bab8bd67529bd7b,Merchantrms,ecommerce,Credit card fraud protection,43.7896181,-79.2354377,2005,$0
52cdef7f4bab8bd67529bd70,Sunrun,cleantech,Home Solar Power Service,37.7871306,-122.4041075,2007,$337M
52cdef7f4bab8bd67529bd85,TOFA - Token of Appreciation,other,Trackable gratitude coins,26.6188279,-80.0590804,2008,$0
52cdef7f4bab8bd67529bd8b,Taking IT Mobile Data Solutions,other,Data Solutions Provider,43.8519755,-79.3914819,2008,$0
52cdef7f4bab8bd67529bd7c,Kythera Biopharmaceuticals,biotech,Science & innovation in aesthetic medici,34.143507,-118.763605,2005,$98.4M
52cdef7f4bab8bd67529bd84,Kwaga,messaging,Keep CRM & Address Book up-to-date,48.8318497,2.3389864,2008,€2.15M
52cdef7f4bab8bd67529bd96,Don't Blink Design,consulting,Custom Web Development & Design,34.019122,-118.492268,2004,$0
52cdef7f4bab8bd67529bd96,Don't Blink Design,consulting,Custom Web Development & Design,32.7194538,-117.1673934,2004,$0
52cdef7f4bab8bd67529bd89,sipgate,public_relations,Cloud Communications Company,37.7919639,-122.4020588,2008,$0
52cdef7f4bab8bd67529bd88,ClickFuel,advertising,Internet Marketing Solutions Provider,42.3406534,-71.0680027,2009,$9M
52cdef7f4bab8bd67529bd9a,Movip,web,Real time video twitter,38.7071631,-9.135517,2009,$0
52cdef7f4bab8bd67529bd9b,ekidnaworld,games_video,safe children's virtual world,-27.4574861,153.033686,2010,$0
52cdef7f4bab8bd67529bda0,Zero Motorcycles,automotive,Electric motorcycle technology,33.526748,-117.177144,2006,$57.7M
52cdef7f4bab8bd67529bdb3,ViralTracker,advertising,Independent viral measurement company,52.3733812,4.8761066,2004,$0
52cdef7f4bab8bd67529bda4,Esperion Therapeutics,biotech,Treatment of cardiometabolic disease,42.3853985,-83.5069834,2008,$55.8M
52cdef7f4bab8bd67529bdb8,Flat Iron Experts,other,Online Beauty Shop for flat iron,49.2252645,-122.9824312,2006,$0
52cdef7f4bab8bd67529bdbb,IntraWorlds,software,Talent Relationship Management Solutions,48.1162965,11.6018493,2002,$0
52cdef7f4bab8bd67529bdbb,IntraWorlds,software,Talent Relationship Management Solutions,51.5033235,-0.1065563,2002,$0
52cdef7f4bab8bd67529bdbb,IntraWorlds,software,Talent Relationship Management Solutions,40.426858,-3.7015237,2002,$0
52cdef7f4bab8bd67529bdbb,IntraWorlds,software,Talent Relationship Management Solutions,49.7242571,13.3335888,2002,$0
52cdef7f4bab8bd67529bdbe,Roundthird,games_video,Mobile & Web Development,38.633586,-90.319021,2003,$0
52cdef7f4bab8bd67529bdb0,Schway,ecommerce,Interactive fashion apps,51.519816,-0.1361616,2007,$0
52cdef7f4bab8bd67529bdc1,AlloTraffic,advertising,French Advertising Network,43.2173366,2.345327,2002,$0
52cdef7f4bab8bd67529bdc2,mTrip,mobile,Mobile Travel Guides,45.503971,-73.57236,2009,$0
52cdef7f4bab8bd67529bdc9,Capture the Market,other,Streaming video Multi-family Industry,32.896145,-96.916033,2005,$0
52cdef7f4bab8bd67529bdd1,Arisdyne Systems,cleantech,Continuous Fuel Technologies,41.424425,-81.822531,2006,$7.1M
52cdef7f4bab8bd67529bdd2,MarketsandMarkets,other,Market Research Reports,39.7488163,-75.5475795,2008,$0
52cdef7f4bab8bd67529bdd0,WiTricity,cleantech, wireless electricity,42.36867,-71.150248,2007,$29M
52cdef7f4bab8bd67529bdcd,Gravity,advertising,Conversation Engine,34.007967,-118.489681,2009,$20.6M
52cdef7f4bab8bd67529bdd9,Maopao,web,Social Network Aggregator,39.9081726,116.3979471,2009,$0
52cdef7f4bab8bd67529bddc,CAPNIA,biotech,Medical gas delivery system,37.4503251,-122.1164954,1999,$22.2M
52cdef7f4bab8bd67529bddf,Chicisimo,fashion,Street fashion community,43.264499,-2.9308322,2010,$800k
52cdef7f4bab8bd67529bde4,Stemline Therapeutics,biotech, Targeting cancer at its root,40.7775647,-73.9459335,2003,$15.1M
52cdef7f4bab8bd67529bde9,scoyo,games_video,gamebased learning platform for children,53.5622698,9.9490139,2009,$0
52cdef7f4bab8bd67529bdf4,"Spurd, Inc",web,,40.675234,-73.971043,2009,$0
52cdef7f4bab8bd67529bdf3,oobgolf,web,social network for golfers,40.949783,-76.886365,2006,$0
52cdef7f4bab8bd67529bdf9,OnePage,web,Interactive Business cards,53.3706564,-1.5613493,2009,$0
52cdef7f4bab8bd67529be04,Wakonda Technologies,cleantech,photovoltaics,42.5102913,-71.1474063,2005,$3.16M
52cdef7f4bab8bd67529be0c,River Horse,games_video,Games design company,52.955042,-1.217092,2007,$0
52cdef7f4bab8bd67529be0b,ACT Biotech,biotech,Cancer management,37.7871306,-122.4041075,2008,$27M
52cdef7f4bab8bd67529be0f,Innovative Biosensors,biotech," IBI Rapid, diagnostic tests for pathoge",39.110655,-77.154466,2004,$18.4M
52cdef7f4bab8bd67529be1a,Kryptiva,software,Simple and Secure File-Sharing,45.412456,-71.932698,2005,$0
52cdef7f4bab8bd67529be21,Status Search,search,social status search engine,25.774252,-80.190262,2009,$0
52cdef7f4bab8bd67529be21,Status Search,search,social status search engine,32.0554,34.7595,2009,$0
